# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue Feb 16 13:32:45 UTC 2021 [seed=1613482363722]
# bears_aligned_ccs.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
8613000	-30331.917428769	-79.14376383993904	-30252.77366492906	1243101.1081457243	1243101.1081457243	3781242.4331109356	1598712.9498447431	60.226597360765574	0.31603633770660117	0.24840797400767348	0.15086362303296705	0.2846920652527569	0.1636869053778709	2.862478525897676E-8	2.8624785258976764E-8	-30252.77366492906	0.0	-74.28160745295769
8614000	-30331.316123873577	-78.01191121607874	-30253.3042126575	1332285.752291212	1332285.752291212	4060607.186576232	1165951.5277528581	49.40115849538948	0.3105376408807125	0.2543397706035787	0.15039827095092062	0.2847243175647868	0.22085325419985954	2.5592060670264693E-8	2.5592060670264693E-8	-30253.3042126575	0.0	-74.02548493175733
8615000	-30337.037641020805	-79.52628215931266	-30257.51135886149	1576292.4729544376	1576292.4729544376	4953487.324559068	1579655.568807567	50.005307795629115	0.3105376408807125	0.25399640613860436	0.15097716891924415	0.2844887840614376	0.2634311805573021	2.0093105616523688E-8	2.009310561652369E-8	-30257.51135886149	0.0	-75.34098888455544
8616000	-30332.561778092495	-79.51684806297902	-30253.044930029515	1290863.6415507277	1290863.6415507277	3974997.139141172	1456732.0557926334	67.57012994058664	0.3105243573480724	0.2563887739156785	0.14859808467481014	0.2844887840614376	0.2634311805573021	2.505770699844889E-8	2.505770699844889E-8	-30253.044930029515	0.0	-74.30095883199037
8617000	-30330.110537844706	-77.52329990040342	-30252.587237944303	1126398.2233103113	1126398.2233103113	3448872.6007688465	1040636.8903508696	51.20679464405616	0.31634183385446424	0.24972094216553936	0.14859808467481014	0.2853391393051849	0.2634311805573021	2.953271285489485E-8	2.9532712854894844E-8	-30252.587237944303	0.0	-73.31129886115498
8618000	-30331.331043547947	-78.08033534376699	-30253.25070820418	1220611.7062157828	1220611.7062157828	3702819.617591235	628651.8670474467	65.28961434826138	0.31634183385446424	0.24972094216553936	0.1461106447461611	0.287826579233834	0.1887971401478852	2.7623119569169225E-8	2.762311956916923E-8	-30253.25070820418	0.0	-73.87176700070644
8619000	-30332.40898581071	-78.20848564338476	-30254.200500167328	1150153.5081828833	1150153.5081828833	3531302.909030369	1123281.5661972282	63.63812648426483	0.31634183385446424	0.24972094216553936	0.1522610975991419	0.28167612638085315	0.1527582965707184	3.0206204784741984E-8	3.020620478474198E-8	-30254.200500167328	0.0	-73.4963014532901
8620000	-30330.724564226348	-77.65126338285711	-30253.07330084349	1075509.870827168	1075509.870827168	3245101.3930525915	1040004.6732243774	63.63812648426483	0.30889752633845236	0.25703781816117494	0.1523885291195182	0.28167612638085315	0.12582617373253718	3.333308668986818E-8	3.333308668986818E-8	-30253.07330084349	0.0	-72.97695889494086
8621000	-30332.081614345214	-78.20552175101682	-30253.876092594197	1054681.4817078316	1054681.4817078316	3238923.4307680605	931309.0114504336	76.482703078695	0.30889752633845236	0.25703781816117494	0.1523885291195182	0.28167612638085315	0.20857072205231894	3.2023393680437995E-8	3.2023393680438E-8	-30253.876092594197	0.0	-72.93396286492808
8622000	-30332.777638588545	-79.17502369995445	-30253.60261488859	1268821.2553343722	1268821.2553343722	3789692.2778263167	1235749.7685215676	76.482703078695	0.3137301877331406	0.25339106635998115	0.15182780793777997	0.28105093796909697	0.19646819152970293	2.874107525446482E-8	2.874107525446482E-8	-30253.60261488859	0.0	-73.77222094369607
8623000	-30332.1570408095	-78.97191151213445	-30253.185129297366	1510928.7935891994	1510928.7935891994	4610588.40957796	1112022.6278348132	60.1417272771228	0.3137301877331406	0.25339106635998115	0.15182780793777997	0.28105093796909697	0.19646819152970293	2.311182737334716E-8	2.311182737334716E-8	-30253.185129297366	0.0	-74.61921031097721
8624000	-30334.920927157575	-77.77893773378285	-30257.14198942379	1292207.64118557	1292207.64118557	3891999.158852944	1060414.0739244758	53.516204719036466	0.31607661356257183	0.2588533168355591	0.1420925756013202	0.28297749400054756	0.1440725822218235	2.672538499171094E-8	2.672538499171094E-8	-30257.14198942379	0.0	-73.76742679214232
8625000	-30336.05040109659	-78.03082355024729	-30258.01957754634	1454904.982949627	1454904.982949627	4339847.488444766	567189.941582408	44.38401033673786	0.3119517598976579	0.2517504683540898	0.14832620195358437	0.28797156979466665	0.1631762750121879	2.530482948051224E-8	2.5304829480512238E-8	-30258.01957754634	0.0	-75.21553700213846
8626000	-30330.543600841393	-77.7991835222324	-30252.74441731916	1340730.3197089143	1340730.3197089143	4068409.399833953	908232.5659426218	50.86807426469747	0.3119517598976579	0.25147744204977146	0.14832620195358437	0.288244596098985	0.2009921500035103	2.5811368173537874E-8	2.5811368173537874E-8	-30252.74441731916	0.0	-74.01402851705964
8627000	-30331.43779979774	-78.28500416547992	-30253.15279563226	1344249.1477727115	1344249.1477727115	4025766.098128418	1205657.03667684	56.77114824249967	0.3150649982368435	0.2543181822285802	0.14548546177477564	0.2851313577597994	0.14869248197523124	2.6320977976296204E-8	2.6320977976296204E-8	-30253.15279563226	0.0	-73.98569427267799
8628000	-30332.16974814583	-78.80302902610077	-30253.366719119727	1289902.8329906939	1289902.8329906939	3860897.868316781	1345592.5708854457	63.70748465854709	0.31598804881667303	0.2538315067173458	0.14548546177477564	0.2846949826912043	0.14869248197523124	2.8659550293669352E-8	2.865955029366935E-8	-30253.366719119727	0.0	-73.98202083700025
8629000	-30331.556340283365	-78.2208041317677	-30253.335536151597	1113930.1604542139	1113930.1604542139	3433623.3195457226	1458010.3172197002	49.833450443135476	0.31598804881667303	0.2538315067173458	0.14548546177477564	0.2846949826912043	0.2086288311603955	3.037529603150366E-8	3.037529603150366E-8	-30253.335536151597	0.0	-73.84047424686595
8630000	-30332.66431999112	-77.84724706310881	-30254.81707292801	1221322.9267847592	1221322.9267847592	3746261.809476079	964737.2998699041	59.104953054994766	0.31400066556968365	0.24787931766377558	0.15342503407533523	0.2846949826912043	0.12810884641135564	2.7859336435305196E-8	2.7859336435305193E-8	-30254.81707292801	0.0	-73.63008080487037
8631000	-30330.78932103499	-77.19995415884037	-30253.58936687615	1235382.2390834906	1235382.2390834906	3689091.5135177267	762597.0008715868	54.70307030508019	0.3172251985761739	0.25059735087726615	0.15070700086184466	0.2814704496847141	0.11494659626847654	2.994645813786875E-8	2.9946458137868756E-8	-30253.58936687615	0.0	-73.42232604582563
8632000	-30328.79140128892	-77.44383565159247	-30251.347565637327	1100001.2096578665	1100001.2096578665	3363461.2790914476	643871.422558272	63.22285968983086	0.3104230662070354	0.25538301196954666	0.15070700086184466	0.283486920961572	0.21664748145715867	3.0249119283433096E-8	3.0249119283433096E-8	-30251.347565637327	0.0	-73.15999616354642
8633000	-30335.066231202538	-80.17815339586039	-30254.888077806678	1446639.9001898544	1446639.9001898544	4436857.443391978	1815494.7743064153	68.18062246449306	0.3104230662070354	0.25538301196954666	0.15070700086184466	0.283486920961572	0.13492136062477855	2.326752094325654E-8	2.3267520943256545E-8	-30254.888077806678	0.0	-75.05999714754796
8634000	-30332.637831209067	-78.6666531023571	-30253.97117810671	1321053.033797014	1321053.033797014	4073906.490604469	890503.5668299813	65.91950575248815	0.3150989683215427	0.25538301196954666	0.14603109874733733	0.283486920961572	0.20206391502746168	2.6389348851494588E-8	2.638934885149459E-8	-30253.97117810671	0.0	-74.11955309125022
8635000	-30330.86714205449	-78.25396569164062	-30252.613176362847	1346495.6902361037	1346495.6902361037	4095222.060110349	1266048.7204205056	49.46587802892264	0.31301836499862873	0.2559515330345547	0.14754318100524327	0.283486920961572	0.2225049278417891	2.5903570702522162E-8	2.5903570702522162E-8	-30252.613176362847	0.0	-74.17416641842667
8636000	-30334.627724493716	-77.50605931654385	-30257.121665177172	1172193.8870123024	1172193.8870123024	3589696.9670071206	536411.5305967239	49.46587802892264	0.31301836499862873	0.2559515330345547	0.14754318100524327	0.283486920961572	0.2773935335358547	2.8031956432323858E-8	2.803195643232386E-8	-30257.121665177172	0.0	-74.07533317004513
8637000	-30329.865516717877	-77.51681080749131	-30252.348705910386	1180552.6383949178	1180552.6383949178	3594628.8197632334	732425.1501467803	57.79633165401865	0.3096409143048051	0.2565673866262888	0.14699802850331684	0.28679367056558797	0.18462354983324472	2.8566542205570866E-8	2.8566542205570866E-8	-30252.348705910386	0.0	-73.49695240481228
8638000	-30333.881222048618	-78.74311698359972	-30255.13810506502	1217548.7539988344	1217548.7539988344	3715250.0681814793	809304.7162534184	81.953122899686	0.3096409143048051	0.2565673866262888	0.15163508629580028	0.2821566127731045	0.18462354983324472	2.7830880029905108E-8	2.783088002990511E-8	-30255.13810506502	0.0	-73.58080186498128
8639000	-30336.45750050942	-78.87920208746421	-30257.578298421955	1173923.9490962008	1173923.9490962008	3685351.5917478986	763563.1025706542	79.43589906247577	0.3118143192294329	0.2565673866262888	0.14946168137117244	0.2821566127731045	0.24961243314891518	2.7899319290355032E-8	2.789931929035503E-8	-30257.578298421955	0.0	-73.73929376214572
8640000	-30330.688332174832	-77.59341880728833	-30253.094913367542	1232991.0381090643	1232991.0381090643	3824875.477980329	617163.6658215382	47.06170413402146	0.3118143192294329	0.2565673866262888	0.14946168137117244	0.2821566127731045	0.2392367916271756	2.720328146654162E-8	2.7203281466541617E-8	-30253.094913367542	0.0	-74.28362592639203
8641000	-30330.739947380756	-78.56624789787335	-30252.173699482883	1356220.4465509001	1356220.4465509001	4124474.493771807	662632.7961194835	60.360827966376846	0.3118143192294329	0.25778854306164756	0.1482405249358137	0.2821566127731045	0.2392367916271756	2.5631697943794252E-8	2.5631697943794256E-8	-30252.173699482883	0.0	-74.52826735695197
8642000	-30331.723637430074	-79.05666582483562	-30252.66697160524	1416788.6854663724	1416788.6854663724	4367747.575801964	1226975.2005039556	60.360827966376846	0.3118143192294329	0.25778854306164756	0.1482405249358137	0.2821566127731045	0.2392367916271756	2.330684022827542E-8	2.330684022827542E-8	-30252.66697160524	0.0	-74.48271378918066
8643000	-30332.28795255787	-78.00147298466358	-30254.286479573206	1346684.716046557	1346684.716046557	4086860.3365520793	1147473.9612603828	51.585901340719296	0.3118143192294329	0.25778854306164756	0.1505351729727071	0.27986196473621106	0.17445489922092608	2.496751194709095E-8	2.496751194709095E-8	-30254.286479573206	0.0	-74.01708354827976
8644000	-30339.86849633483	-79.64273843320599	-30260.225757901626	1377037.3485403426	1377037.3485403426	4327139.561788212	1993347.5820852856	46.262934949641725	0.30913068774989105	0.25162281803940983	0.1505497482459629	0.2886967459647348	0.30208918677040025	2.341453134721812E-8	2.341453134721812E-8	-30260.225757901626	0.0	-75.2224811635139
8645000	-30335.3678919469	-78.55763459191574	-30256.810257354984	1267664.690276645	1267664.690276645	3939217.558637456	990720.7953034322	62.33842145387275	0.30913068774989105	0.25678313933331487	0.1505497482459629	0.2835364246708298	0.30208918677040025	2.4601545693754515E-8	2.4601545693754512E-8	-30256.810257354984	0.0	-73.90153935091756
8646000	-30331.285453629203	-77.81607752165212	-30253.46937610755	1062853.7006988162	1062853.7006988162	3241780.645650843	1049878.268766418	65.41517642155469	0.30913068774989105	0.259325592725336	0.1505497482459629	0.28099397127880865	0.14616102470887052	3.193376694383237E-8	3.193376694383237E-8	-30253.46937610755	0.0	-73.03386804286053
8647000	-30337.66622096308	-79.16474920315774	-30258.501471759922	1568456.6438389246	1568456.6438389246	4626821.476761968	1328936.758849459	65.96344284729801	0.31550693117620143	0.2520635986415423	0.15125825952149566	0.2811712106607592	0.10400260329083744	2.33069732069251E-8	2.3306973206925103E-8	-30258.501471759922	0.0	-74.53680670224793
8648000	-30335.11732369678	-77.92404130674744	-30257.19328239003	1351468.7654460652	1351468.7654460652	4104495.290966427	1328936.758849459	46.429678209922706	0.31092995927947675	0.256640570538267	0.15125825952149566	0.2811712106607592	0.10702691107665138	2.5581405929150984E-8	2.5581405929150984E-8	-30257.19328239003	0.0	-74.21486938428292
8649000	-30333.648076753423	-77.73623074752405	-30255.9118460059	987298.0034082818	987298.0034082818	3033646.966380162	1030456.9153092523	67.61141694006994	0.3163676909303791	0.251147921738026	0.15011748742275938	0.28236689990883407	0.1539919035035654	3.5342449637484104E-8	3.5342449637484104E-8	-30255.9118460059	0.0	-72.76885314235162
8650000	-30330.650830058057	-77.56760284660633	-30253.08322721145	1186278.126834411	1186278.126834411	3548378.5466000233	730832.4899913485	66.02429868334389	0.3163676909303791	0.251147921738026	0.15220150549121902	0.2802828818403744	0.12532383495736496	2.8964018363017423E-8	2.896401836301742E-8	-30253.08322721145	0.0	-73.25588489508853
8651000	-30337.439166719116	-78.58155611802734	-30258.857610601088	1265841.8886501244	1265841.8886501244	3817191.4989735656	1392540.7459446825	59.12648868628261	0.3153020981710711	0.24536459016828743	0.15908812724076485	0.28024518441987517	0.1318549834731316	2.763785492052247E-8	2.763785492052247E-8	-30258.857610601088	0.0	-74.00102439955035
8652000	-30339.961965284583	-79.75533573907322	-30260.20662954551	1254829.1566469967	1254829.1566469967	3820956.747255939	1785195.0474660276	66.95477221038279	0.3153020981710711	0.24536459016828743	0.14524528073727194	0.2940880309233681	0.15612378629889784	2.6191112246491473E-8	2.6191112246491477E-8	-30260.20662954551	0.0	-74.53631295637254
8653000	-30336.462938893565	-77.56287893641634	-30258.90005995715	1213244.9336637454	1213244.9336637454	3650400.6902579637	584738.0971008154	58.578114938498466	0.3153020981710711	0.2459320932176255	0.14467777768793388	0.2940880309233681	0.13082733046040076	2.909867678439386E-8	2.9098676784393862E-8	-30258.90005995715	0.0	-73.83096424210144
8654000	-30338.09712789191	-76.9688441256869	-30261.128283766222	1227941.742388433	1227941.742388433	3638860.2437098688	653548.9838424803	51.74373973098117	0.32165707152156525	0.2459320932176255	0.14471500191262926	0.2876958333481786	0.15573023904785568	2.740741046473757E-8	2.740741046473757E-8	-30261.128283766222	0.0	-73.47362676008146
8655000	-30333.718174322887	-77.6256801450959	-30256.092494177792	1125838.041378931	1125838.041378931	3370609.901358493	1006845.20789144	63.08535304471228	0.30498632393755054	0.2568421001342678	0.15047574258000168	0.2876958333481786	0.11154509128672785	3.1385783694339444E-8	3.138578369433945E-8	-30256.092494177792	0.0	-73.09009804112114
8656000	-30330.27443049404	-78.42910179218077	-30251.845328701856	1130509.6497157372	1130509.6497157372	3384180.4073877796	1554343.8964365567	53.08211847939588	0.31369496426117177	0.2509058759125626	0.14770332647808562	0.2876958333481786	0.16792144812876575	3.1628826681587404E-8	3.16288266815874E-8	-30251.845328701856	0.0	-73.85399947970797
8657000	-30330.885681895903	-77.3574969431109	-30253.528184952793	1136648.3182244874	1136648.3182244874	3422970.8756115036	1040199.2893630917	53.13557033196589	0.30902763352505935	0.255573206648675	0.14770332647808562	0.2876958333481786	0.16792144812876575	2.99617481822003E-8	2.99617481822003E-8	-30253.528184952793	0.0	-73.21836652235241
8658000	-30334.855529809895	-78.52785425568025	-30256.327675554214	1385508.573372738	1385508.573372738	4139728.651406923	991524.3643484713	68.28502761987136	0.30902763352505935	0.25327578700377784	0.15156738512280532	0.2861291943483561	0.10049070923879258	2.7513108219685728E-8	2.7513108219685728E-8	-30256.327675554214	0.0	-73.94962057397602
8659000	-30334.298042980434	-78.16347615036665	-30256.134566830067	1160776.165146919	1160776.165146919	3457119.0894191465	1580263.138916114	45.760228089055786	0.30902763352505935	0.25327578700377784	0.15156738512280532	0.2861291943483561	0.204369300519869	3.0434155482878E-8	3.0434155482878E-8	-30256.134566830067	0.0	-73.95435292795284
8660000	-30331.638645321782	-78.60507124629854	-30253.03357407548	1379286.8871085604	1379286.8871085604	4104204.435937244	862037.4624457224	70.46143153484323	0.31221997115658284	0.2516286735233488	0.15002216097171087	0.2861291943483561	0.18190527802957973	2.5622440458684462E-8	2.5622440458684462E-8	-30253.03357407548	0.0	-73.94755653477199
8661000	-30331.881511186082	-78.31560749432467	-30253.565903691757	1334698.611647073	1334698.611647073	3971759.873295226	781227.5806058145	70.46143153484323	0.3126579769017987	0.25417702442691337	0.15219612992636938	0.2809688687449171	0.13452614661398282	2.5857108334494283E-8	2.585710833449428E-8	-30253.565903691757	0.0	-73.8327849648627
8662000	-30329.123850288368	-77.26442368918121	-30251.859426599185	1087168.3525645183	1087168.3525645183	3290828.3538817237	625061.6653281952	63.45195685004943	0.3126579769017987	0.25417702442691337	0.15219612992636938	0.2809688687449171	0.19862718662096615	3.0879434543840026E-8	3.0879434543840026E-8	-30251.859426599185	0.0	-73.01426342038047
8663000	-30331.12815291884	-77.37917614564441	-30253.748976773197	1103035.2607342282	1103035.2607342282	3305110.7249480356	787551.1955838498	63.45195685004943	0.3126579769017987	0.2564518599370955	0.15219612992636938	0.27869403323473496	0.23210364702248162	3.031036149699415E-8	3.0310361496994144E-8	-30253.748976773197	0.0	-72.84389043374263
8664000	-30330.11262340796	-76.66463454638824	-30253.44798886157	1033952.2674295607	1033952.2674295607	3152656.0434883577	666523.0509005409	57.5216154062651	0.3149811536680269	0.2564518599370955	0.14987295316014115	0.27869403323473496	0.14044610458697065	3.2275838322813936E-8	3.227583832281394E-8	-30253.44798886157	0.0	-72.71578855729483
8665000	-30331.78090048556	-78.61160297632122	-30253.169297509237	1142144.2662984487	1142144.2662984487	3430001.677295159	448654.84285243205	77.4391350340597	0.31336054336223873	0.25444134386275363	0.14549718109786228	0.28670093167714394	0.1881749967343875	3.0962824673409425E-8	3.0962824673409425E-8	-30253.169297509237	0.0	-74.11517205983066
8666000	-30333.584599303515	-78.06076439360346	-30255.523834909913	1181288.2073573435	1181288.2073573435	3518034.0153925135	871135.7870116153	72.00441796166396	0.32173406299456936	0.24927717238522432	0.14549718109786228	0.28349158352234266	0.19337845194101927	2.991131507196558E-8	2.991131507196558E-8	-30255.523834909913	0.0	-73.14835665623117
8667000	-30334.13413236233	-76.67570061539942	-30257.45843174693	1074477.1089744016	1074477.1089744016	3171648.729081097	484001.14032798115	55.14149956648235	0.32173406299456936	0.25510130376468004	0.1462370252296895	0.27692760801105964	0.1899178678751655	3.176374021714283E-8	3.176374021714283E-8	-30257.45843174693	0.0	-73.08414283834487
8668000	-30333.917485857906	-77.44146468040641	-30256.4760211775	1222592.5361237945	1222592.5361237945	3649083.7701465334	886097.1107361238	55.14149956648235	0.3204590949365994	0.2519004891101368	0.15071280794220274	0.27692760801105964	0.1899178678751655	2.8790638197408582E-8	2.8790638197408575E-8	-30256.4760211775	0.0	-73.36010143166837
8669000	-30331.745604954926	-77.21806782365537	-30254.52753713127	1088041.3675933986	1088041.3675933986	3281107.691873355	986886.0499330412	55.14149956648235	0.3141639075126165	0.25245165517318735	0.14537956298033172	0.288004874333863	0.1899178678751655	3.0644836910228654E-8	3.064483691022866E-8	-30254.52753713127	0.0	-72.94913250335208
8670000	-30332.840365164226	-76.00181582287729	-30256.838549341348	1048491.1179395958	1048491.1179395958	3062084.7244307776	552794.4139468301	51.95503925779951	0.3114059037518449	0.25639937220811854	0.1510632147430726	0.28113150929696257	0.18035721860028056	3.498577556106878E-8	3.498577556106878E-8	-30256.838549341348	0.0	-72.39726177576307
8671000	-30329.575618852014	-77.82912307281256	-30251.7464957792	1165289.3787707617	1165289.3787707617	3571766.489132598	895448.4585984767	63.51920562133639	0.3114059037518449	0.25639937220811854	0.1510632147430726	0.28113150929696257	0.1487554582558533	3.024533972092857E-8	3.0245339720928564E-8	-30251.7464957792	0.0	-73.36096084348198
8672000	-30335.903413923264	-78.85044926202137	-30257.05296466124	1357050.844489145	1357050.844489145	4040277.849511509	1597212.1071127541	50.7988502571225	0.30914114230819056	0.25727723833141664	0.15374512736286444	0.27983649199752697	0.25106679522829545	2.5631606085318533E-8	2.5631606085318536E-8	-30257.05296466124	0.0	-74.4060221064773
8673000	-30334.58753484322	-79.31958393353466	-30255.267950909685	1534327.502821022	1534327.502821022	4671937.657785988	1687445.0895769442	50.7988502571225	0.30914114230819056	0.2594342833719045	0.15158808232237656	0.27983649199752697	0.19573274021336007	2.235614904485586E-8	2.235614904485586E-8	-30255.267950909685	0.0	-75.07097385230148
8674000	-30335.44368606293	-79.53166631723192	-30255.912019745698	1265427.1949473682	1265427.1949473682	3845733.7762920195	421439.61448670307	58.569679291024755	0.30587817296339875	0.2597603451921458	0.1490639130907989	0.28529756875365514	0.3383060225733732	2.676523356908692E-8	2.6765233569086917E-8	-30255.912019745698	0.0	-75.78385685818249
8675000	-30330.019828616125	-78.13357597763624	-30251.886252638487	1210544.749704395	1210544.749704395	3623801.454869964	1119193.4933504544	64.40698420341762	0.3110593499502607	0.25471420581470156	0.15066010866482046	0.2835663355702159	0.12931984110159736	3.0419655904122144E-8	3.041965590412215E-8	-30251.886252638487	0.0	-73.44146381219217
8676000	-30334.29577456623	-77.84152658194728	-30256.454247984286	1183130.6278741667	1183130.6278741667	3592550.61286125	784209.6738903816	62.163288649801	0.30941396623468825	0.25471420581470156	0.15474480546488795	0.28112702248572086	0.2584081114383156	3.0393040841575586E-8	3.039304084157559E-8	-30256.454247984286	0.0	-73.35096122200581
8677000	-30333.82913780435	-79.48255201283409	-30254.346585791518	1155454.8643274468	1155454.8643274468	3517109.2344777323	1503124.540727853	71.54859003629628	0.30984955899241196	0.25427861305697785	0.15474480546488795	0.28112702248572086	0.2584081114383156	2.9267759663822845E-8	2.9267759663822845E-8	-30254.346585791518	0.0	-73.92727219069577
8678000	-30335.49354647827	-79.24507708539468	-30256.248469392875	1415853.0986502408	1415853.0986502408	4209942.373706208	1933763.9602157858	47.646989585453674	0.3105736658663617	0.25427861305697785	0.15402069859093817	0.28112702248572086	0.1828265181484097	2.5257259813671733E-8	2.5257259813671726E-8	-30256.248469392875	0.0	-74.95384178366493
8679000	-30332.876497341917	-79.36075906480157	-30253.515738277114	1060029.9540460394	1060029.9540460394	3212607.6641073627	1540318.823091328	74.90842742264073	0.31013616211387307	0.2547161168094665	0.1487832750115434	0.28636444606511563	0.1523822248706322	3.264061387747005E-8	3.264061387747005E-8	-30253.515738277114	0.0	-73.74873807387529
8680000	-30333.47387146359	-77.63361438108672	-30255.840257082502	1333597.2481113477	1333597.2481113477	4048048.0124749057	796782.1694908343	51.586731482574415	0.31013616211387307	0.25678480444459045	0.14671458737641943	0.28636444606511563	0.12746363817179593	2.7899270565933378E-8	2.7899270565933375E-8	-30255.840257082502	0.0	-74.03671546836267
8681000	-30332.212770351347	-78.17435112102727	-30254.03841923032	1376055.8885931876	1376055.8885931876	4113807.70752727	621909.8380682524	57.65868266046796	0.31013616211387307	0.2533335205856864	0.148023642785488	0.2885066745149511	0.16554538359206747	2.594185926393895E-8	2.5941859263938947E-8	-30254.03841923032	0.0	-74.47487237201196
8682000	-30333.661432347402	-77.22286974070053	-30256.4385626067	1019312.3314050004	1019312.3314050004	3018583.858544556	1107206.7873465768	55.72367010614927	0.3154904281355941	0.25003289843142784	0.148023642785488	0.28645303064748867	0.16554538359206747	3.429838091302323E-8	3.429838091302323E-8	-30256.4385626067	0.0	-72.75587220925948
8683000	-30330.758257867248	-78.54085021646547	-30252.217407650784	1151338.462510447	1151338.462510447	3483006.635467486	1198042.472318737	70.24532105786726	0.3154904281355941	0.25003289843142784	0.148023642785488	0.28645303064748867	0.15892119693047307	2.9211887594329536E-8	2.9211887594329536E-8	-30252.217407650784	0.0	-73.46542914115413
8684000	-30330.46187709522	-78.50727293996991	-30251.95460415525	1196569.3936656583	1196569.3936656583	3592047.172772812	421207.8401230325	62.17396280079205	0.3156583580209791	0.24986496854604287	0.148023642785488	0.28645303064748867	0.15892119693047307	2.817744828782772E-8	2.8177448287827717E-8	-30251.95460415525	0.0	-74.88246541493287
8685000	-30334.320882735818	-79.17716549048284	-30255.143717245333	1406202.5675447201	1406202.5675447201	4216181.092703388	1848216.8386341678	48.408167254885264	0.3137078037812905	0.24986496854604287	0.148023642785488	0.28840358488717727	0.18973622728381137	2.575593763376102E-8	2.575593763376102E-8	-30255.143717245333	0.0	-74.86108394450108
8686000	-30332.578689610626	-77.49954427910501	-30255.07914533152	1076933.6799055545	1076933.6799055545	3291690.8723430806	1039545.5699483589	56.63590707407024	0.314886551191237	0.2483130421624802	0.14619359724644104	0.2906068093998404	0.1960383765052802	3.1876592483861745E-8	3.187659248386175E-8	-30255.07914533152	0.0	-73.06543016982064
8687000	-30330.10836250315	-77.08173376019865	-30253.02662874295	1095846.9978573155	1095846.9978573155	3356272.961617402	757002.6337676093	56.132098289700686	0.31623146665027185	0.2483130421624802	0.15404020801834958	0.28141528316889697	0.1760929076750044	3.081681459565748E-8	3.081681459565749E-8	-30253.02662874295	0.0	-73.05907695790933
8688000	-30333.189252578395	-76.51206251411196	-30256.67719006428	972207.4994995454	972207.4994995454	2934024.593559034	468069.60218454665	59.409700991038896	0.31623146665027185	0.2483130421624802	0.15404020801834958	0.28141528316889697	0.12739789133869409	3.6001848667531536E-8	3.6001848667531536E-8	-30256.67719006428	0.0	-72.75261577235027
8689000	-30330.687071129985	-77.60754672055185	-30253.079524409433	1132578.5557169097	1132578.5557169097	3400082.1410495033	1026749.6785720111	58.85387198181239	0.3171880519732174	0.2483130421624802	0.15404020801834958	0.2804586978459514	0.18074424656189989	3.106885588657411E-8	3.106885588657411E-8	-30253.079524409433	0.0	-73.13118647830677
8690000	-30332.742409760343	-76.81999271342099	-30255.922417046924	959131.869843547	959131.869843547	2876480.760358883	645921.597755354	69.29501574868632	0.31874208228276313	0.25390219930386015	0.1466964165867435	0.2806593018266318	0.182708510162983	3.7032274336235894E-8	3.7032274336235894E-8	-30255.922417046924	0.0	-72.13762432624517
8691000	-30333.511733709995	-77.38993028193697	-30256.121803428057	1114506.1119188012	1114506.1119188012	3308504.7432854082	769488.582430948	66.94639776552143	0.31240264482248475	0.25462022075075275	0.14653900682698345	0.28643812759977766	0.20528739877493796	3.2198632332532533E-8	3.219863233253254E-8	-30256.121803428057	0.0	-72.73281029306526
8692000	-30329.965193690383	-78.04879542917516	-30251.916398261208	1282071.0416545698	1282071.0416545698	3903621.8868657933	858879.8453778002	56.813747567100286	0.31240264482248475	0.25462022075075275	0.14653900682698345	0.28643812759977766	0.2645549505762154	2.6793211288702768E-8	2.679321128870277E-8	-30251.916398261208	0.0	-73.83177753319825
8693000	-30334.862077709833	-81.22821962789746	-30253.633858081936	1118603.2106189644	1118603.2106189644	3419681.1620002505	2434269.8458395666	70.17285492536142	0.31240264482248475	0.250796576196945	0.15036265138079116	0.28643812759977766	0.25715213586460695	3.038309328052345E-8	3.038309328052345E-8	-30253.633858081936	0.0	-75.21957389351657
8694000	-30334.66827055438	-79.34125355913395	-30255.327016995245	1186202.494536587	1186202.494536587	3530182.2694814242	1750730.696291915	62.389665835046834	0.31263565921951947	0.2514532705500402	0.15036265138079116	0.28554841884964777	0.1902811621009221	2.822439292043501E-8	2.8224392920435014E-8	-30255.327016995245	0.0	-74.21071792780893
8695000	-30331.044895203973	-79.11329268033607	-30251.931602523637	1226454.8343098555	1226454.8343098555	3720288.859103051	415759.77985658025	62.389665835046834	0.30993565170364606	0.2575889726573233	0.15036265138079116	0.2821127242582381	0.158816510606987	2.827439703164804E-8	2.8274397031648042E-8	-30251.931602523637	0.0	-75.50315641655247
8696000	-30336.191063004164	-81.30078822295391	-30254.89027478121	1301926.2951649008	1301926.2951649008	3964741.4138151533	2982729.0674575535	53.8328871085642	0.3078868720077211	0.25661101044436524	0.15338939328967416	0.2821127242582381	0.19314461681854087	2.6130922546361555E-8	2.6130922546361555E-8	-30254.89027478121	0.0	-76.16070916172445
